MOVIE_KEY,title,genres
M3492,"Son of the Sheik, The (1926)",Adventure|Comedy|Romance
M3494,True Grit (1969),Adventure|Drama|Western
M3496,Madame Sousatzka (1988),Drama
M3497,Max Dugan Returns (1983),Comedy
M3498,Midnight Express (1978),Drama
M3499,Misery (1990),Drama|Horror|Thriller
M3500,Mr. Saturday Night (1992),Comedy|Drama
M3501,Murphy's Romance (1985),Comedy|Romance
M3502,My Life (1993),Drama
M3503,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi
M3504,Network (1976),Comedy|Drama
M3505,No Way Out (1987),Drama|Mystery|Thriller
M3506,North Dallas Forty (1979),Comedy|Drama
M3507,"Odd Couple, The (1968)",Comedy
M3508,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western
M3510,Frequency (2000),Drama|Thriller
M3511,Ready to Rumble (2000),Comedy
M3512,Return to Me (2000),Drama|Romance
M3513,Rules of Engagement (2000),Drama|Thriller
M3514,Joe Gould's Secret (2000),Drama
M3515,Me Myself I (2000),Comedy|Romance
M3516,"Bell, Book and Candle (1958)",Comedy|Fantasy|Romance
M3519,Force 10 from Navarone (1978),Action|Drama|War
M3521,Mystery Train (1989),Comedy|Drama
M3524,Arthur (1981),Comedy|Romance
M3525,Bachelor Party (1984),Comedy
M3526,Parenthood (1989),Comedy|Drama
M3527,Predator (1987),Action|Sci-Fi|Thriller
M3528,"Prince of Tides, The (1991)",Drama|Romance
M3529,"Postman Always Rings Twice, The (1981)",Crime|Thriller
M3531,All the Vermeers in New York (1990),Comedy|Drama|Romance
M3534,28 Days (2000),Drama
M3535,American Psycho (2000),Crime|Horror|Mystery|Thriller
M3536,Keeping the Faith (2000),Comedy|Drama|Romance
M3537,Where the Money Is (2000),Comedy|Drama
M3538,East is East (1999),Comedy
M3539,"Filth and the Fury, The (2000)",Documentary
M3543,Diner (1982),Comedy|Drama
M3544,Shakes the Clown (1992),Comedy
M3545,Cabaret (1972),Drama|Musical
M3546,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller
M3548,Auntie Mame (1958),Comedy|Drama
M3549,Guys and Dolls (1955),Comedy|Musical|Romance
M3550,The Hunger (1983),Horror
M3551,Marathon Man (1976),Crime|Drama|Thriller
M3552,Caddyshack (1980),Comedy
M3553,Gossip (2000),Drama|Thriller
M3554,Love and Basketball (2000),Drama|Romance
M3555,U-571 (2000),Action|Thriller|War
M3556,"Virgin Suicides, The (1999)",Drama|Romance
M3557,Jennifer 8 (1992),Mystery|Thriller
M3559,Limelight (1952),Comedy|Drama|Romance
M3563,"Crow: Salvation, The (2000)",Action|Horror
M3564,"Flintstones in Viva Rock Vegas, The (2000)",Children|Comedy
M3565,Where the Heart Is (2000),Comedy|Drama
M3566,"Big Kahuna, The (2000)",Comedy|Drama
M3567,Bossa Nova (2000),Comedy|Drama|Romance
M3568,Smiling Fish and Goat on Fire (1999),Comedy|Romance
M3569,"Idiots, The (Idioterne) (1998)",Comedy|Drama
M3571,Time Code (2000),Comedy|Drama
M3572,Carnosaur (1993),Horror|Sci-Fi
M3573,Carnosaur 2 (1995),Horror|Sci-Fi
M3574,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi
M3576,"Hidden, The (1987)",Action|Horror|Sci-Fi
M3577,Two Moon Junction (1988),Drama|Romance
M3578,Gladiator (2000),Action|Adventure|Drama
M3580,Up at the Villa (2000),Drama
M3581,Human Traffic (1999),Comedy
M3584,Breathless (1983),Action|Drama|Romance|Thriller
M3586,The Idolmaker (1980),Drama|Romance
M3587,Inferno (1980),Horror
M3590,"Lords of Flatbush, The (1974)",Comedy|Drama
M3591,Mr. Mom (1983),Comedy|Drama
M3592,"Time Masters (Maîtres du temps, Les) (1982)",Animation|Sci-Fi
M3593,Battlefield Earth (2000),Action|Sci-Fi
M3594,Center Stage (2000),Drama|Musical
M3596,Screwed (2000),Comedy
M3597,Whipped (2000),Comedy
M3598,Hamlet (2000),Crime|Drama|Romance|Thriller
M3599,Anchors Aweigh (1945),Comedy|Musical
M3604,Gypsy (1962),Musical
M3606,On the Town (1949),Comedy|Musical|Romance
M3608,Pee-wee's Big Adventure (1985),Adventure|Comedy
M3609,Regret to Inform (1998),Documentary
M3614,Honeymoon in Vegas (1992),Comedy|Romance
M3615,Dinosaur (2000),Adventure|Animation|Children
M3616,Loser (2000),Comedy|Romance
M3617,Road Trip (2000),Comedy
M3618,Small Time Crooks (2000),Comedy|Crime
M3619,"Hollywood Knights, The (1980)",Comedy
M3622,"Twelve Chairs, The (1970)",Comedy
M3623,Mission: Impossible II (2000),Action|Adventure|Thriller
M3624,Shanghai Noon (2000),Action|Adventure|Comedy|Western
M3625,Better Living Through Circuitry (1999),Documentary
M3626,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),Comedy
M3627,Carnival of Souls (1962),Horror|Thriller
M3628,Flying Tigers (1942),Action|Drama|Romance|War
M3629,"Gold Rush, The (1925)",Adventure|Comedy|Romance
M3632,Monsieur Verdoux (1947),Comedy|Crime
M3633,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller
M3634,Seven Days in May (1964),Thriller
M3635,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller
M3637,Vagabond (Sans toit ni loi) (1985),Drama
M3638,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller
M3639,"Man with the Golden Gun, The (1974)",Action|Adventure|Thriller
M3640,"King in New York, A (1957)",Comedy|Drama
M3641,"Woman of Paris, A (1923)",Drama
M3643,"Fighting Seabees, The (1944)",Action|Drama|War
M3646,Big Momma's House (2000),Comedy
M3648,"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)",Horror|Sci-Fi
M3649,American Gigolo (1980),Drama
M3652,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980)",Horror
M3653,"Endless Summer, The (1966)",Documentary
M3654,"Guns of Navarone, The (1961)",Action|Adventure|Drama|War
M3655,Blow-Out (La grande bouffe) (1973),Drama
M3658,Quatermass and the Pit (1967),Horror|Sci-Fi
M3660,Puppet Master (1989),Horror|Sci-Fi|Thriller
M3661,Puppet Master II (1991),Horror|Sci-Fi|Thriller
M3662,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller
M3663,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller
M3664,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller
M3667,Rent-A-Cop (1988),Action|Comedy|Crime
M3668,Romeo and Juliet (1968),Drama|Romance
M3669,Stay Tuned (1992),Comedy
M3671,Blazing Saddles (1974),Comedy|Western
M3672,Benji (1974),Adventure|Children
M3673,Benji the Hunted (1987),Adventure|Children
M3674,For the Love of Benji (1977),Adventure|Children|Comedy|Drama
M3675,White Christmas (1954),Comedy|Musical|Romance
M3676,Eraserhead (1977),Drama|Horror
M3677,Baraka (1992),Documentary
M3678,"Man with the Golden Arm, The (1955)",Drama
M3679,"Decline of Western Civilization, The (1981)",Documentary|Musical
M3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary
M3681,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western
M3682,Magnum Force (1973),Action|Crime|Drama|Thriller
M3683,Blood Simple (1984),Crime|Drama|Film-Noir
M3684,"Fabulous Baker Boys, The (1989)",Drama|Romance
M3685,Prizzi's Honor (1985),Comedy|Drama|Romance
M3686,Flatliners (1990),Horror|Sci-Fi|Thriller
M3687,Light Years (Gandahar) (1988),Adventure|Animation|Fantasy|Sci-Fi
M3688,Porky's (1982),Comedy
M3689,Porky's II: The Next Day (1983),Comedy
M3690,Porky's Revenge (1985),Comedy
M3691,Private School (1983),Comedy
M3692,Class of Nuke 'Em High (1986),Comedy|Horror
M3693,"Toxic Avenger, The (1985)",Comedy|Horror
M3694,"Toxic Avenger, Part II, The (1989)",Comedy|Horror
M3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror
M3696,Night of the Creeps (1986),Comedy|Horror|Sci-Fi|Thriller
M3697,Predator 2 (1990),Action|Sci-Fi|Thriller
M3698,"Running Man, The (1987)",Action|Sci-Fi
M3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi
M3700,"Brother from Another Planet, The (1984)",Drama|Sci-Fi
M3701,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller
M3702,Mad Max (1979),Action|Adventure|Sci-Fi
M3703,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller
M3704,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi
M3705,Bird on a Wire (1990),Action|Comedy|Romance
M3706,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller
M3707,9 1/2 Weeks (Nine 1/2 Weeks) (1986),Drama|Romance
M3708,Firestarter (1984),Horror|Thriller
M3709,Sleepwalkers (1992),Horror
M3710,Action Jackson (1988),Action|Comedy|Crime|Thriller
M3711,Sarafina! (1992),Drama
M3712,Soapdish (1991),Comedy
M3713,"Long Walk Home, The (1990)",Drama
M3714,Clara's Heart (1988),Drama
M3715,Burglar (1987),Comedy|Crime
M3716,Fatal Beauty (1987),Action|Comedy|Crime|Drama
M3717,Gone in 60 Seconds (2000),Action|Crime
M3719,Love's Labour's Lost (2000),Comedy|Romance
M3720,Sunshine (1999),Drama
M3723,Hamlet (1990),Drama
M3724,Coming Home (1978),Drama|War
M3725,American Pop (1981),Animation|Musical
M3726,Assault on Precinct 13 (1976),Action|Thriller
M3727,Near Dark (1987),Horror|Western
M3728,One False Move (1992),Crime|Drama|Film-Noir|Thriller
M3729,Shaft (1971),Action|Crime|Drama|Thriller
M3730,"Conversation, The (1974)",Drama|Mystery
M3731,Cutter's Way (1981),Drama|Thriller
M3732,"Fury, The (1978)",Horror
M3733,"Paper Chase, The (1973)",Drama
M3735,Serpico (1973),Crime|Drama
M3736,"Ace in the Hole (Big Carnival, The) (1951)",Drama
M3737,Lonely Are the Brave (1962),Drama|Western
M3738,"Sugarland Express, The (1974)",Drama
M3739,Trouble in Paradise (1932),Comedy|Romance
M3740,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy
M3741,Badlands (1973),Crime|Drama|Thriller
M3742,Battleship Potemkin (1925),Drama|War
M3743,Boys and Girls (2000),Comedy|Romance
M3744,Shaft (2000),Action|Crime|Thriller
M3745,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi
M3746,Butterfly (La lengua de las mariposas) (1999),Drama
M3747,Jesus' Son (1999),Drama
M3751,Chicken Run (2000),Animation|Children|Comedy
M3752,"Me, Myself & Irene (2000)",Adventure|Comedy
M3753,"Patriot, The (2000)",Action|Drama|War
M3754,"Adventures of Rocky and Bullwinkle, The (2000)",Adventure|Animation|Children|Comedy|Fantasy
M3755,"Perfect Storm, The (2000)",Drama|Thriller
M3756,"Golden Bowl, The (2000)",Drama
M3758,Communion (1989),Drama|Sci-Fi|Thriller
M3760,"Kentucky Fried Movie, The (1977)",Comedy
M3761,"Blood In, Blood Out (1993)",Action|Crime|Drama|Thriller
M3763,F/X (1986),Action|Crime|Thriller
M3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),Action|Crime|Thriller
M3765,"Hot Spot, The (1990)",Crime|Drama|Romance
M3766,Missing in Action (1984),Action|War
M3767,Missing in Action 2: The Beginning (1985),Action|War
M3768,Braddock: Missing in Action III (1988),Action|War
M3769,Thunderbolt and Lightfoot (1974),Action
M3770,Dreamscape (1984),Horror|Sci-Fi|Thriller
M3771,The Golden Voyage of Sinbad (1973),Action|Adventure|Fantasy
M3773,House Party (1990),Comedy
M3774,House Party 2 (1991),Comedy|Drama|Romance
M3783,Croupier (1998),Crime|Drama
M3784,"Kid, The (2000)",Comedy|Fantasy
M3785,Scary Movie (2000),Comedy|Horror
M3786,But I'm a Cheerleader (1999),Comedy
M3787,Shower (Xizao) (1999),Comedy
M3788,Blow-Up (Blowup) (1966),Drama|Mystery
M3789,"Pawnbroker, The (1964)",Drama
M3790,Groove (2000),Drama
M3791,Footloose (1984),Drama
M3792,Duel in the Sun (1946),Drama|Romance|Western
M3793,X-Men (2000),Action|Adventure|Sci-Fi
M3794,Chuck & Buck (2000),Comedy|Drama
M3795,"Five Senses, The (1999)",Drama
M3797,"In Crowd, The (2000)",Thriller
M3798,What Lies Beneath (2000),Drama|Horror|Mystery
M3799,Pokémon the Movie 2000 (2000),Animation|Children
M3801,Anatomy of a Murder (1959),Drama|Mystery
M3802,Freejack (1992),Action|Sci-Fi
M3806,Mackenna's Gold (1969),Western
M3807,Sinbad and the Eye of the Tiger (1977),Adventure|Fantasy
M3808,"Two Women (Ciociara, La) (1960)",Drama|War
M3809,What About Bob? (1991),Comedy
M3810,White Sands (1992),Drama|Thriller
M3811,Breaker Morant (1980),Drama|War
M3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy
M3813,Interiors (1978),Drama
M3814,Love and Death (1975),Comedy
M3816,"Official Story, The (La historia oficial) (1985)",Drama
M3819,Tampopo (1985),Comedy
M3821,Nutty Professor II: The Klumps (2000),Comedy
M3822,"Girl on the Bridge, The (Fille sur le pont, La) (1999)",Drama|Romance
M3823,Wonderland (1999),Drama
M3824,Autumn in New York (2000),Drama|Romance
M3825,Coyote Ugly (2000),Comedy|Drama|Romance
M3826,Hollow Man (2000),Horror|Sci-Fi|Thriller
M3827,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi
M3830,Psycho Beach Party (2000),Comedy|Horror|Thriller
M3831,Saving Grace (2000),Comedy
M3832,"Black Sabbath (Tre volti della paura, I) (1963)",Horror
M3833,"Brain That Wouldn't Die, The (1962)",Horror|Sci-Fi
M3834,Bronco Billy (1980),Adventure|Drama|Romance
M3835,"Crush, The (1993)",Thriller
M3836,Kelly's Heroes (1970),Action|Comedy|War
M3837,Phantasm II (1988),Action|Fantasy|Horror|Sci-Fi|Thriller
M3838,Phantasm III: Lord of the Dead (1994),Horror
M3839,Phantasm IV: Oblivion (1998),Horror
M3840,Pumpkinhead (1988),Horror
M3841,Air America (1990),Action|Comedy
M3843,Sleepaway Camp (1983),Horror
M3844,Steel Magnolias (1989),Drama
M3845,And God Created Woman (Et Dieu... créa la femme) (1956),Drama
M3846,Easy Money (1983),Comedy
M3847,"Ilsa, She Wolf of the SS (1974)",Horror
M3849,The Spiral Staircase (1945),Horror|Mystery|Thriller
M3851,I'm the One That I Want (2000),Comedy
M3852,"Tao of Steve, The (2000)",Comedy
M3855,"Affair of Love, An (Liaison pornographique, Une) (1999)",Drama|Romance
M3857,Bless the Child (2000),Thriller
M3858,Cecil B. DeMented (2000),Comedy
M3859,"Eyes of Tammy Faye, The (2000)",Documentary
M3861,"Replacements, The (2000)",Comedy
M3862,About Adam (2000),Comedy
M3863,"Cell, The (2000)",Drama|Horror|Thriller
M3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi
M3865,"Original Kings of Comedy, The (2000)",Comedy|Documentary
M3868,"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance
M3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy
M3870,Our Town (1940),Drama
M3871,Shane (1953),Drama|Western
M3872,"Suddenly, Last Summer (1959)",Drama
M3873,Cat Ballou (1965),Comedy|Western
M3877,Supergirl (1984),Action|Adventure|Fantasy
M3879,"Art of War, The (2000)",Action|Thriller
M3882,Bring It On (2000),Comedy
M3884,"Crew, The (2000)",Comedy
M3888,Skipped Parts (2000),Drama|Romance
M3889,Highlander: Endgame (Highlander IV) (2000),Action|Adventure|Fantasy
M3893,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller
M3894,Solas (1999),Drama
M3895,"Watcher, The (2000)",Crime|Thriller
M3896,"Way of the Gun, The (2000)",Crime|Thriller
M3897,Almost Famous (2000),Drama
M3898,Bait (2000),Action|Comedy
M3899,Circus (2000),Crime|Drama|Thriller
M3900,Crime and Punishment in Suburbia (2000),Comedy|Drama
M3901,Duets (2000),Comedy|Drama
M3906,Under Suspicion (2000),Crime|Thriller
M3908,Urban Legends: Final Cut (2000),Horror
M3909,Woman on Top (2000),Comedy|Romance
M3910,Dancer in the Dark (2000),Drama|Musical
M3911,Best in Show (2000),Comedy
M3912,Beautiful (2000),Comedy|Drama
M3914,"Broken Hearts Club, The (2000)",Drama
M3915,Girlfight (2000),Drama
M3916,Remember the Titans (2000),Drama
M3917,Hellraiser (1987),Horror
M3918,Hellbound: Hellraiser II (1988),Horror
M3919,Hellraiser III: Hell on Earth (1992),Horror
M3920,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",Drama|Fantasy|Mystery|Romance
M3922,Bikini Beach (1964),Comedy
M3925,Stranger Than Paradise (1984),Comedy|Drama
M3926,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi
M3927,Fantastic Voyage (1966),Adventure|Sci-Fi
M3928,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror
M3929,"Bank Dick, The (1940)",Comedy
M3930,"Creature from the Black Lagoon, The (1954)",Adventure|Horror|Sci-Fi
M3932,"Invisible Man, The (1933)",Horror|Sci-Fi
M3933,"Killer Shrews, The (1959)",Horror|Sci-Fi
M3937,Runaway (1984),Sci-Fi|Thriller
M3938,"Slumber Party Massacre, The (1982)",Horror
M3939,Slumber Party Massacre II (1987),Horror
M3940,Slumber Party Massacre III (1990),Horror
M3941,Sorority House Massacre (1986),Horror
M3942,Sorority House Massacre II (1990),Horror
M3943,Bamboozled (2000),Comedy
M3945,Digimon: The Movie (2000),Adventure|Animation|Children
M3946,Get Carter (2000),Action|Drama|Thriller
M3947,Get Carter (1971),Action|Crime|Drama|Thriller
M3948,Meet the Parents (2000),Comedy
M3949,Requiem for a Dream (2000),Drama
M3950,Tigerland (2000),Drama
M3951,Two Family House (2000),Drama
M3952,"Contender, The (2000)",Drama|Thriller
M3953,Dr. T and the Women (2000),Comedy|Romance
M3955,"Ladies Man, The (2000)",Comedy
M3957,Billy Jack (1971),Action|Drama
M3958,Billy Jack Goes to Washington (1977),Drama
M3959,"Time Machine, The (1960)",Action|Adventure|Sci-Fi
M3962,Ghoulies II (1987),Comedy|Horror
M3963,"Unsinkable Molly Brown, The (1964)",Musical
M3964,"Adventures of Ichabod and Mr. Toad, The (1949)",Animation|Children
M3965,"Strange Love of Martha Ivers, The (1946)",Drama|Film-Noir
M3966,Detour (1945),Crime|Film-Noir
M3967,Billy Elliot (2000),Drama
M3968,Bedazzled (2000),Comedy
M3969,Pay It Forward (2000),Drama
M3971,"Private Eyes, The (1981)",Comedy|Mystery
M3972,"Legend of Drunken Master, The (Jui kuen II) (1994)",Action|Comedy
M3973,Book of Shadows: Blair Witch 2 (2000),Crime|Horror|Mystery|Thriller
M3974,"Little Vampire, The (2000)",Adventure|Children
M3977,Charlie's Angels (2000),Action|Comedy
M3978,"Legend of Bagger Vance, The (2000)",Drama|Romance
M3979,Little Nicky (2000),Comedy
M3980,Men of Honor (2000),Drama
M3981,Red Planet (2000),Action|Sci-Fi|Thriller
M3983,You Can Count on Me (2000),Drama|Romance
M3984,Diamonds Are Forever (1971),Action|Adventure|Thriller
M3985,"Eagle Has Landed, The (1976)",Drama|War
M3986,"6th Day, The (2000)",Action|Sci-Fi|Thriller
M3987,Bounce (2000),Drama|Romance
M3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy
M3989,One Day in September (1999),Documentary
M3990,Rugrats in Paris: The Movie (2000),Animation|Children|Comedy
M3991,102 Dalmatians (2000),Children|Comedy
M3992,Malèna (2000),Drama|Romance|War
M3993,Quills (2000),Drama|Romance
M3994,Unbreakable (2000),Drama|Sci-Fi
M3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance
M3997,Dungeons & Dragons (2000),Action|Adventure|Comedy|Fantasy
M3998,Proof of Life (2000),Drama
M3999,Vertical Limit (2000),Action|Adventure
M4000,"Bounty, The (1984)",Adventure|Drama
M4002,"Planes, Trains & Automobiles (1987)",Comedy
M4003,She's Having a Baby (1988),Comedy
M4005,"Living Daylights, The (1987)",Action|Adventure|Thriller
M4006,Transformers: The Movie (1986),Adventure|Animation|Children|Sci-Fi
M4007,Wall Street (1987),Drama
M4008,Born on the Fourth of July (1989),Drama|War
M4009,Talk Radio (1988),Drama
M4010,Brewster's Millions (1985),Comedy
M4011,Snatch (2000),Comedy|Crime|Thriller
M4012,Punchline (1988),Comedy|Drama
M4014,Chocolat (2000),Drama|Romance
M4015,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi
M4016,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy
M4017,Pollock (2000),Drama
M4018,What Women Want (2000),Comedy|Romance
M4019,Finding Forrester (2000),Drama
M4020,"Gift, The (2000)",Thriller
M4021,Before Night Falls (2000),Drama
M4022,Cast Away (2000),Drama
M4023,"Family Man, The (2000)",Comedy|Drama|Romance
M4024,"House of Mirth, The (2000)",Romance
M4025,Miss Congeniality (2000),Comedy|Crime
M4027,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime
M4029,State and Main (2000),Comedy|Drama
M4030,Dracula 2000 (2000),Horror
M4031,All the Pretty Horses (2000),Drama|Romance|Western
M4032,"Everlasting Piece, An (2000)",Comedy
M4033,Thirteen Days (2000),Drama|Thriller|War
M4034,Traffic (2000),Crime|Drama|Thriller
M4035,"Claim, The (2000)",Romance|Western
M4036,Shadow of the Vampire (2000),Drama|Horror
M4037,House of Games (1987),Crime|Film-Noir|Mystery|Thriller
M4039,Annie (1982),Children|Musical
M4040,Don't Tell Mom the Babysitter's Dead (1991),Comedy
M4041,"Officer and a Gentleman, An (1982)",Drama|Romance
M4042,"Alamo, The (1960)",Action|Drama|War|Western
M4043,At Close Range (1986),Crime|Drama
M4046,Friendly Persuasion (1956),Drama
M4047,Gettysburg (1993),Drama|War
M4051,Horrors of Spider Island (Ein Toter Hing im Netz) (1960),Horror|Sci-Fi
M4052,Antitrust (2001),Crime|Drama|Thriller
M4053,Double Take (2001),Action|Comedy
M4054,Save the Last Dance (2001),Drama|Romance
M4055,Panic (2000),Drama
M4056,"Pledge, The (2001)",Crime|Drama|Mystery|Thriller
M4061,The Man in the Moon (1991),Drama|Romance
M4062,Mystic Pizza (1988),Comedy|Drama|Romance
M4063,Prelude to a Kiss (1992),Comedy|Drama|Romance
M4064,Coffy (1973),Action|Crime|Thriller
M4065,Foxy Brown (1974),Action|Crime|Drama
M4066,I'm Gonna Git You Sucka (1988),Action|Comedy
M4067,Untamed Heart (1993),Drama|Romance
M4068,Sugar & Spice (2001),Comedy
M4069,"Wedding Planner, The (2001)",Comedy|Romance
M4074,"Legend of Rita, The (Stille nach dem Schuß, Die) (1999)",Drama
M4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",Drama|Thriller
M4078,Amazing Grace and Chuck (1987),Drama
M4079,Amazon Women on the Moon (1987),Comedy|Sci-Fi
M4080,Baby Boom (1987),Comedy
M4081,Back to the Beach (1987),Comedy
M4082,Barfly (1987),Comedy|Drama|Romance
M4083,Best Seller (1987),Thriller
M4084,Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller
M4085,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama
M4086,"Big Easy, The (1987)",Action|Crime|Mystery|Romance|Thriller
M4089,Born in East L.A. (1987),Comedy
M4090,"Brave Little Toaster, The (1987)",Animation|Children
M4091,Can't Buy Me Love (1987),Comedy|Romance
M4092,Cherry 2000 (1987),Romance|Sci-Fi
M4093,Cop (1988),Thriller
M4102,Eddie Murphy Raw (1987),Comedy|Documentary
M4103,Empire of the Sun (1987),Action|Adventure|Drama|War
M4104,Ernest Goes to Camp (1987),Comedy
M4105,"Evil Dead, The (1981)",Fantasy|Horror|Thriller
M4109,Flowers in the Attic (1987),Drama|Thriller
M4110,"Fourth Protocol, The (1987)",Thriller
M4111,Gardens of Stone (1987),Drama|War
M4113,"Glass Menagerie, The (1987)",Drama
M4115,Hiding Out (1987),Comedy
M4116,Hollywood Shuffle (1987),Comedy
M4117,Hope and Glory (1987),Drama
M4121,Innerspace (1987),Action|Adventure|Comedy|Sci-Fi
M4123,Ishtar (1987),Comedy
M4124,Jaws: The Revenge (1987),Horror|Thriller
M4125,Leonard Part 6 (1987),Comedy|Sci-Fi
M4126,Less Than Zero (1987),Drama
M4127,"Like Father, Like Son (1987)",Comedy
M4128,"Lost Boys, The (1987)",Comedy|Horror|Thriller
M4129,Made in Heaven (1987),Fantasy|Romance
M4130,Maid to Order (1987),Comedy|Fantasy
M4131,Making Mr. Right (1987),Comedy|Romance|Sci-Fi
M4132,Mannequin (1987),Comedy|Romance
M4133,Masters of the Universe (1987),Action|Adventure|Fantasy|Sci-Fi
M4135,"Monster Squad, The (1987)",Adventure|Comedy|Horror
M4138,My Demon Lover (1987),Comedy|Horror
M4139,No Man's Land (1987),Crime|Drama
M4141,Head Over Heels (2001),Comedy|Romance
M4142,Left Behind: The Movie (2000),Action|Adventure|Drama|Thriller
M4143,Valentine (2001),Horror|Mystery
M4144,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance
M4146,"Million Dollar Hotel, The (2001)",Drama|Mystery|Romance
M4147,Nico and Dani (Krámpack) (2000),Comedy|Drama|Romance
M4148,Hannibal (2001),Horror|Thriller
M4149,Saving Silverman (Evil Woman) (2001),Comedy|Romance
M4152,Vatel (2000),Drama
M4153,Down to Earth (2001),Comedy|Fantasy|Romance
M4154,Recess: School's Out (2001),Animation|Children
M4155,Sweet November (2001),Drama|Romance
M4156,Company Man (2000),Comedy
M4157,"Price of Milk, The (2000)",Comedy|Drama|Fantasy|Romance
M4158,Monkeybone (2001),Animation|Comedy|Fantasy
M4159,3000 Miles to Graceland (2001),Action|Thriller
M4160,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)",Drama|Romance
M4161,"Mexican, The (2001)",Action|Comedy
M4164,"Caveman's Valentine, The (2001)",Drama
M4166,Series 7: The Contenders (2001),Action|Drama
M4167,15 Minutes (2001),Thriller
M4168,Get Over It (2001),Comedy|Romance
M4171,Long Night's Journey Into Day (2000),Documentary
M4174,Avalon (1990),Drama
M4175,Gray's Anatomy (1996),Comedy|Drama
M4178,Of Mice and Men (1939),Drama
M4180,Reform School Girls (1986),Action|Drama
M4181,Tapeheads (1988),Comedy
M4184,"Bishop's Wife, The (1947)",Comedy|Drama|Romance
M4187,Lilies of the Field (1963),Drama
M4189,"Greatest Story Ever Told, The (1965)",Drama
M4190,Elmer Gantry (1960),Drama
M4191,Alfie (1966),Comedy|Drama|Romance
M4193,"Fantasticks, The (1995)",Musical
M4194,I Know Where I'm Going! (1945),Drama|Romance|War
M4195,"Abominable Dr. Phibes, The (1971)",Horror|Mystery
M4197,Real Life (1979),Comedy
M4198,Battle Beyond the Stars (1980),Sci-Fi
M4200,Double Impact (1991),Action
M4202,Fuzz (1972),Drama
M4203,Harley Davidson and the Marlboro Man (1991),Action|Crime|Drama
M4204,Losin' It (1983),Comedy
M4205,Mermaids (1990),Comedy|Drama|Romance
M4207,Navy Seals (1990),Action|Adventure|War
M4210,Manhunter (1986),Action|Crime|Drama|Horror|Thriller
M4211,Reversal of Fortune (1990),Drama
M4212,Death on the Nile (1978),Crime|Mystery
M4214,Revenge of the Nerds (1984),Comedy
M4215,Revenge of the Nerds II: Nerds in Paradise (1987),Comedy
M4217,4 Little Girls (1997),Documentary
M4218,River's Edge (1986),Crime|Drama
M4219,Girls Just Want to Have Fun (1985),Comedy
M4220,"Longest Yard, The (1974)",Comedy
M4221,Necessary Roughness (1991),Comedy
M4223,Enemy at the Gates (2001),Drama|War
